nohup: ignoring input
range(0, 160)
Now: j= 55, i=114 | Poisson
Now: j= 55, i=115 | Poisson
Now: j= 55, i=116 | Poisson
Now: j= 55, i=117 | Poisson
Now: j= 55, i=118 | Poisson
Now: j= 55, i=119 | Poisson
Now: j= 55, i=120 | Poisson
Now: j= 55, i=121 | Poisson
Now: j= 55, i=122 | Poisson
Now: j= 55, i=123 | Poisson
Now: j= 55, i=124 | Poisson
Now: j= 55, i=125 | Poisson
Now: j= 55, i=126 | Poisson
Now: j= 55, i=127 | Poisson
Now: j= 55, i=128 | Poisson
Now: j= 55, i=129 | Poisson
Now: j= 55, i=130 | Poisson
Now: j= 55, i=131 | Poisson
Now: j= 55, i=132 | Poisson
Now: j= 55, i=133 | Poisson
Now: j= 55, i=134 | Poisson
Now: j= 55, i=135 | Poisson
Now: j= 55, i=136 | Poisson
Now: j= 55, i=137 | Poisson
Now: j= 55, i=138 | Poisson
Now: j= 55, i=139 | Poisson
Now: j= 55, i=140 | Poisson
Now: j= 55, i=141 | Poisson
Now: j= 55, i=142 | Poisson
Now: j= 55, i=143 | Poisson
Now: j= 55, i=144 | Poisson
Now: j= 55, i=145 | Poisson
Now: j= 55, i=146 | Poisson
Now: j= 55, i=147 | Poisson
Now: j= 55, i=148 | Poisson
Now: j= 55, i=149 | Poisson
Now: j= 55, i=150 | Poisson
Now: j= 55, i=151 | Poisson
Now: j= 55, i=152 | Poisson
Now: j= 55, i=153 | Poisson
Now: j= 55, i=154 | Poisson
Now: j= 55, i=155 | Poisson
Now: j= 55, i=156 | Poisson
Now: j= 55, i=157 | Poisson
Now: j= 55, i=158 | Poisson
Now: j= 55, i=159 | Poisson
Now: j= 55, i=160 | Poisson
Now: j= 55, i=161 | Poisson
Now: j= 55, i=162 | Poisson
Now: j= 55, i=163 | Poisson
Now: j= 55, i=164 | Poisson
Now: j= 55, i=165 | Poisson
Now: j= 55, i=166 | Poisson
Now: j= 55, i=167 | Poisson
Now: j= 55, i=168 | Poisson
Now: j= 55, i=169 | Poisson
Now: j= 55, i=170 | Poisson
Now: j= 55, i=171 | Poisson
Now: j= 55, i=172 | Poisson
Now: j= 55, i=173 | Poisson
Now: j= 55, i=174 | Poisson
Now: j= 55, i=175 | Poisson
Now: j= 55, i=176 | Poisson
Now: j= 55, i=177 | Poisson
Now: j= 55, i=178 | Poisson
Now: j= 55, i=179 | Poisson
Now: j= 55, i=180 | Poisson
Now: j= 55, i=181 | Poisson
Now: j= 55, i=182 | Poisson
Now: j= 55, i=183 | Poisson
Now: j= 55, i=184 | Poisson
Now: j= 55, i=185 | Poisson
Now: j= 55, i=186 | Poisson
Now: j= 55, i=187 | Poisson
Now: j= 55, i=188 | Poisson
Now: j= 55, i=189 | Poisson
Now: j= 55, i=190 | Poisson
Now: j= 55, i=191 | Poisson
Now: j= 55, i=192 | Poisson
Now: j= 55, i=193 | Poisson
Now: j= 55, i=194 | Poisson
Now: j= 55, i=195 | Poisson
Now: j= 55, i=196 | Poisson
Now: j= 55, i=197 | Poisson
Now: j= 55, i=198 | Poisson
Now: j= 55, i=199 | Poisson
Now: j= 55, i=200 | Poisson
Now: j= 55, i=201 | Poisson
Now: j= 55, i=202 | Poisson
Now: j= 55, i=203 | Poisson
Now: j= 55, i=204 | Poisson
Now: j= 55, i=205 | Poisson
Now: j= 55, i=206 | Poisson
Now: j= 56, i= 57 | Poisson
Now: j= 56, i= 58 | Poisson
Now: j= 56, i= 59 | Poisson
Now: j= 56, i= 60 | Poisson
Now: j= 56, i= 61 | Poisson
Now: j= 56, i= 62 | Poisson
Now: j= 56, i= 63 | Poisson
Now: j= 56, i= 64 | Poisson
Now: j= 56, i= 65 | Poisson
Now: j= 56, i= 66 | Poisson
Now: j= 56, i= 67 | Poisson
Now: j= 56, i= 68 | Poisson
Now: j= 56, i= 69 | Poisson
Now: j= 56, i= 70 | Poisson
Now: j= 56, i= 71 | Poisson
Now: j= 56, i= 72 | Poisson
Now: j= 56, i= 73 | Poisson
Now: j= 56, i= 74 | Poisson
Now: j= 56, i= 75 | Poisson
Now: j= 56, i= 76 | Poisson
Now: j= 56, i= 77 | Poisson
Now: j= 56, i= 78 | Poisson
Now: j= 56, i= 79 | Poisson
Now: j= 56, i= 80 | Poisson
Now: j= 56, i= 81 | Poisson
Now: j= 56, i= 82 | Poisson
Now: j= 56, i= 83 | Poisson
Now: j= 56, i= 84 | Poisson
Now: j= 56, i= 85 | Poisson
Now: j= 56, i= 86 | Poisson
Now: j= 56, i= 87 | Poisson
Now: j= 56, i= 88 | Poisson
Now: j= 56, i= 89 | Poisson
Now: j= 56, i= 90 | Poisson
Now: j= 56, i= 91 | Poisson
Now: j= 56, i= 92 | Poisson
Now: j= 56, i= 93 | Poisson
Now: j= 56, i= 94 | Poisson
Now: j= 56, i= 95 | Poisson
Now: j= 56, i= 96 | Poisson
Now: j= 56, i=100 | Poisson
Now: j= 56, i=101 | Poisson
Now: j= 56, i=105 | Poisson
Now: j= 56, i=106 | Poisson
Now: j= 56, i=107 | Poisson
Now: j= 56, i=108 | Poisson
Now: j= 56, i=109 | Poisson
Now: j= 56, i=110 | Poisson
Now: j= 56, i=111 | Poisson
Now: j= 56, i=112 | Poisson
Now: j= 56, i=113 | Poisson
Now: j= 56, i=114 | Poisson
Now: j= 56, i=115 | Poisson
Now: j= 56, i=116 | Poisson
Now: j= 56, i=117 | Poisson
Now: j= 56, i=118 | Poisson
Now: j= 56, i=119 | Poisson
Now: j= 56, i=120 | Poisson
Now: j= 56, i=121 | Poisson
Now: j= 56, i=122 | Poisson
Now: j= 56, i=123 | Poisson
Now: j= 56, i=124 | Poisson
Now: j= 56, i=125 | Poisson
Now: j= 56, i=126 | Poisson
Now: j= 56, i=127 | Poisson
Now: j= 56, i=128 | Poisson
Now: j= 56, i=129 | Poisson
Now: j= 56, i=130 | Poisson
Now: j= 56, i=131 | Poisson
Now: j= 56, i=132 | Poisson
Now: j= 56, i=133 | Poisson
Now: j= 56, i=134 | Poisson
Now: j= 56, i=135 | Poisson
Now: j= 56, i=136 | Poisson
Now: j= 56, i=137 | Poisson
Now: j= 56, i=138 | Poisson
Now: j= 56, i=139 | Poisson
Now: j= 56, i=140 | Poisson
Now: j= 56, i=141 | Poisson
Now: j= 56, i=142 | Poisson
Now: j= 56, i=143 | Poisson
Now: j= 56, i=144 | Poisson
Now: j= 56, i=145 | Poisson
Now: j= 56, i=146 | Poisson
Now: j= 56, i=147 | Poisson
Now: j= 56, i=148 | Poisson
Now: j= 56, i=149 | Poisson
Now: j= 56, i=150 | Poisson
Now: j= 56, i=151 | Poisson
Now: j= 56, i=152 | Poisson
Now: j= 56, i=153 | Poisson
Now: j= 56, i=154 | Poisson
Now: j= 56, i=155 | Poisson
Now: j= 56, i=156 | Poisson
Now: j= 56, i=157 | Poisson
Now: j= 56, i=158 | Poisson
Now: j= 56, i=159 | Poisson
Now: j= 56, i=160 | Poisson
Now: j= 56, i=161 | Poisson
Now: j= 56, i=162 | Poisson
Now: j= 56, i=163 | Poisson
Now: j= 56, i=164 | Poisson
Now: j= 56, i=165 | Poisson
Now: j= 56, i=166 | Poisson
Now: j= 56, i=167 | Poisson
Now: j= 56, i=168 | Poisson
Now: j= 56, i=169 | Poisson
Now: j= 56, i=170 | Poisson
Now: j= 56, i=171 | Poisson
Now: j= 56, i=172 | Poisson
Now: j= 56, i=173 | Poisson
Now: j= 56, i=174 | Poisson
Now: j= 56, i=175 | Poisson
Now: j= 56, i=176 | Poisson
Now: j= 56, i=177 | Poisson
Now: j= 56, i=178 | Poisson
Now: j= 56, i=179 | Poisson
Now: j= 56, i=180 | Poisson
Now: j= 56, i=181 | Poisson
Now: j= 56, i=182 | Poisson
Now: j= 56, i=183 | Poisson
Now: j= 56, i=184 | Poisson
Now: j= 56, i=185 | Poisson
Now: j= 56, i=186 | Poisson
Now: j= 56, i=187 | Poisson
Now: j= 56, i=188 | Poisson
Now: j= 56, i=189 | Poisson
Now: j= 56, i=190 | Poisson
Now: j= 56, i=191 | Poisson
Now: j= 56, i=192 | Poisson
Now: j= 56, i=193 | Poisson
Now: j= 56, i=194 | Poisson
Now: j= 56, i=195 | Poisson
Now: j= 56, i=196 | Poisson
Now: j= 56, i=197 | Poisson
Now: j= 56, i=198 | Poisson
Now: j= 56, i=199 | Poisson
Now: j= 56, i=200 | Poisson
Now: j= 56, i=201 | Poisson
Now: j= 56, i=202 | Poisson
Now: j= 56, i=203 | Poisson
Now: j= 56, i=204 | Poisson
Now: j= 56, i=205 | Poisson
Now: j= 57, i= 54 | Poisson
Now: j= 57, i= 55 | Poisson
Now: j= 57, i= 56 | Poisson
Now: j= 57, i= 57 | Poisson
Now: j= 57, i= 58 | Poisson
Now: j= 57, i= 59 | Poisson
Now: j= 57, i= 60 | Poisson
Now: j= 57, i= 61 | Poisson
Now: j= 57, i= 62 | Poisson
Now: j= 57, i= 63 | Poisson
Now: j= 57, i= 64 | Poisson
Now: j= 57, i= 65 | Poisson
Now: j= 57, i= 66 | Poisson
Now: j= 57, i= 67 | Poisson
Now: j= 57, i= 68 | Poisson
Now: j= 57, i= 69 | Poisson
Now: j= 57, i= 70 | Poisson
Now: j= 57, i= 71 | Poisson
Now: j= 57, i= 72 | Poisson
Now: j= 57, i= 73 | Poisson
Now: j= 57, i= 74 | Poisson
Now: j= 57, i= 75 | Poisson
Now: j= 57, i= 76 | Poisson
Now: j= 57, i= 77 | Poisson
Now: j= 57, i= 78 | Poisson
Now: j= 57, i= 79 | Poisson
Now: j= 57, i= 80 | Poisson
Now: j= 57, i= 81 | Poisson
Now: j= 57, i= 82 | Poisson
Now: j= 57, i= 83 | Poisson
Now: j= 57, i= 84 | Poisson
Now: j= 57, i= 85 | Poisson
Now: j= 57, i= 86 | Poisson
Now: j= 57, i= 87 | Poisson
Now: j= 57, i= 88 | Poisson
Now: j= 57, i= 89 | Poisson
Now: j= 57, i= 90 | Poisson
Now: j= 57, i= 91 | Poisson
Now: j= 57, i= 92 | Poisson
Now: j= 57, i= 93 | Poisson
Now: j= 57, i= 94 | Poisson
Now: j= 57, i= 95 | Poisson
Now: j= 57, i= 96 | Poisson
Now: j= 57, i= 97 | Poisson
Now: j= 57, i= 98 | Poisson
Now: j= 57, i= 99 | Poisson
Now: j= 57, i=100 | Poisson
Now: j= 57, i=101 | Poisson
Now: j= 57, i=102 | Poisson
Now: j= 57, i=105 | Poisson
Now: j= 57, i=106 | Poisson
Now: j= 57, i=107 | Poisson
Now: j= 57, i=108 | Poisson
Now: j= 57, i=109 | Poisson
Now: j= 57, i=110 | Poisson
Now: j= 57, i=111 | Poisson
Now: j= 57, i=112 | Poisson
Now: j= 57, i=113 | Poisson
Now: j= 57, i=114 | Poisson
Now: j= 57, i=115 | Poisson
Now: j= 57, i=116 | Poisson
Now: j= 57, i=117 | Poisson
Now: j= 57, i=118 | Poisson
Now: j= 57, i=119 | Poisson
Now: j= 57, i=120 | Poisson
Now: j= 57, i=121 | Poisson
Now: j= 57, i=122 | Poisson
Now: j= 57, i=123 | Poisson
Now: j= 57, i=124 | Poisson
Now: j= 57, i=125 | Poisson
Now: j= 57, i=126 | Poisson
Now: j= 57, i=127 | Poisson
Now: j= 57, i=128 | Poisson
Now: j= 57, i=129 | Poisson
Now: j= 57, i=130 | Poisson
Now: j= 57, i=131 | Poisson
Now: j= 57, i=132 | Poisson
Now: j= 57, i=133 | Poisson
Now: j= 57, i=134 | Poisson
Now: j= 57, i=135 | Poisson
Now: j= 57, i=136 | Poisson
Now: j= 57, i=137 | Poisson
Now: j= 57, i=138 | Poisson
Now: j= 57, i=139 | Poisson
Now: j= 57, i=140 | Poisson
Now: j= 57, i=141 | Poisson
Now: j= 57, i=142 | Poisson
Now: j= 57, i=143 | Poisson
Now: j= 57, i=144 | Poisson
Now: j= 57, i=145 | Poisson
Now: j= 57, i=146 | Poisson
Now: j= 57, i=147 | Poisson
Now: j= 57, i=148 | Poisson
Now: j= 57, i=149 | Poisson
Now: j= 57, i=150 | Poisson
Now: j= 57, i=151 | Poisson
Now: j= 57, i=152 | Poisson
Now: j= 57, i=153 | Poisson
Now: j= 57, i=154 | Poisson
Now: j= 57, i=155 | Poisson
Now: j= 57, i=156 | Poisson
Now: j= 57, i=157 | Poisson
Now: j= 57, i=158 | Poisson
Now: j= 57, i=159 | Poisson
Now: j= 57, i=160 | Poisson
Now: j= 57, i=161 | Poisson
Now: j= 57, i=162 | Poisson
Now: j= 57, i=163 | Poisson
Now: j= 57, i=164 | Poisson
Now: j= 57, i=165 | Poisson
Now: j= 57, i=166 | Poisson
Now: j= 57, i=167 | Poisson
Now: j= 57, i=168 | Poisson
Now: j= 57, i=169 | Poisson
Now: j= 57, i=170 | Poisson
Now: j= 57, i=171 | Poisson
Now: j= 57, i=172 | Poisson
Now: j= 57, i=173 | Poisson
Now: j= 57, i=174 | Poisson
Now: j= 57, i=175 | Poisson
Now: j= 57, i=176 | Poisson
Now: j= 57, i=177 | Poisson
Now: j= 57, i=178 | Poisson
Now: j= 57, i=179 | Poisson
Now: j= 57, i=180 | Poisson
Now: j= 57, i=181 | Poisson
Now: j= 57, i=182 | Poisson
Now: j= 57, i=183 | Poisson
Now: j= 57, i=184 | Poisson
Now: j= 57, i=185 | Poisson
Now: j= 57, i=186 | Poisson
Now: j= 57, i=187 | Poisson
Now: j= 57, i=188 | Poisson
Now: j= 57, i=189 | Poisson
Now: j= 57, i=190 | Poisson
Now: j= 57, i=191 | Poisson
Now: j= 57, i=192 | Poisson
Now: j= 57, i=193 | Poisson
Now: j= 57, i=194 | Poisson
Now: j= 57, i=195 | Poisson
Now: j= 57, i=196 | Poisson
Now: j= 57, i=197 | Poisson
Now: j= 57, i=198 | Poisson
Now: j= 57, i=199 | Poisson
Now: j= 57, i=200 | Poisson
Now: j= 57, i=201 | Poisson
Now: j= 57, i=202 | Poisson
Now: j= 57, i=203 | Poisson
Now: j= 57, i=204 | Poisson
Now: j= 57, i=205 | Poisson
Now: j= 57, i=206 | Poisson
Now: j= 57, i=207 | Poisson
Now: j= 58, i= 53 | Poisson
Now: j= 58, i= 54 | Poisson
Now: j= 58, i= 55 | Poisson
Now: j= 58, i= 56 | Poisson
Now: j= 58, i= 57 | Poisson
Now: j= 58, i= 58 | Poisson
Now: j= 58, i= 59 | Poisson
Now: j= 58, i= 60 | Poisson
Now: j= 58, i= 61 | Poisson
Now: j= 58, i= 62 | Poisson
Now: j= 58, i= 63 | Poisson
Now: j= 58, i= 64 | Poisson
Now: j= 58, i= 65 | Poisson
Now: j= 58, i= 66 | Poisson
Now: j= 58, i= 67 | Poisson
Now: j= 58, i= 68 | Poisson
Now: j= 58, i= 69 | Poisson
Now: j= 58, i= 70 | Poisson
Now: j= 58, i= 71 | Poisson
Now: j= 58, i= 72 | Poisson
Now: j= 58, i= 73 | Poisson
Now: j= 58, i= 74 | Poisson
Now: j= 58, i= 75 | Poisson
Now: j= 58, i= 76 | Poisson
Now: j= 58, i= 77 | Poisson
Now: j= 58, i= 78 | Poisson
Now: j= 58, i= 79 | Poisson
Now: j= 58, i= 80 | Poisson
Now: j= 58, i= 81 | Poisson
Now: j= 58, i= 82 | Poisson
Now: j= 58, i= 83 | Poisson
Now: j= 58, i= 84 | Poisson
Now: j= 58, i= 85 | Poisson
Now: j= 58, i= 86 | Poisson
Now: j= 58, i= 87 | Poisson
Now: j= 58, i= 88 | Poisson
Now: j= 58, i= 89 | Poisson
Now: j= 58, i= 90 | Poisson
Now: j= 58, i= 91 | Poisson
Now: j= 58, i= 92 | Poisson
Now: j= 58, i= 93 | Poisson
Now: j= 58, i= 94 | Poisson
Now: j= 58, i= 95 | Poisson
Now: j= 58, i= 96 | Poisson
Now: j= 58, i= 97 | Poisson
Now: j= 58, i= 98 | Poisson
Now: j= 58, i= 99 | Poisson
Now: j= 58, i=100 | Poisson
Now: j= 58, i=101 | Poisson
Now: j= 58, i=102 | Poisson
Now: j= 58, i=103 | Poisson
Now: j= 58, i=104 | Poisson
Now: j= 58, i=105 | Poisson
Now: j= 58, i=106 | Poisson
Now: j= 58, i=107 | Poisson
Now: j= 58, i=108 | Poisson
Now: j= 58, i=109 | Poisson
Now: j= 58, i=110 | Poisson
Now: j= 58, i=111 | Poisson
Now: j= 58, i=112 | Poisson
Now: j= 58, i=113 | Poisson
Now: j= 58, i=114 | Poisson
Now: j= 58, i=115 | Poisson
Now: j= 58, i=116 | Poisson
Now: j= 58, i=117 | Poisson
Now: j= 58, i=118 | Poisson
Now: j= 58, i=119 | Poisson
Now: j= 58, i=120 | Poisson
Now: j= 58, i=121 | Poisson
Now: j= 58, i=122 | Poisson
Now: j= 58, i=123 | Poisson
Now: j= 58, i=124 | Poisson
Now: j= 58, i=125 | Poisson
Now: j= 58, i=126 | Poisson
Now: j= 58, i=127 | Poisson
Now: j= 58, i=128 | Poisson
Now: j= 58, i=129 | Poisson
Now: j= 58, i=130 | Poisson
Now: j= 58, i=131 | Poisson
Now: j= 58, i=132 | Poisson
Now: j= 58, i=133 | Poisson
Now: j= 58, i=134 | Poisson
Now: j= 58, i=135 | Poisson
Now: j= 58, i=136 | Poisson
Now: j= 58, i=137 | Poisson
Now: j= 58, i=138 | Poisson
Now: j= 58, i=139 | Poisson
Now: j= 58, i=140 | Poisson
Now: j= 58, i=141 | Poisson
Now: j= 58, i=142 | Poisson
Now: j= 58, i=143 | Poisson
Now: j= 58, i=144 | Poisson
Now: j= 58, i=145 | Poisson
Now: j= 58, i=146 | Poisson
Now: j= 58, i=147 | Poisson
Now: j= 58, i=148 | Poisson
Now: j= 58, i=149 | Poisson
Now: j= 58, i=150 | Poisson
Now: j= 58, i=151 | Poisson
Now: j= 58, i=152 | Poisson
Now: j= 58, i=153 | Poisson
Now: j= 58, i=154 | Poisson
Now: j= 58, i=155 | Poisson
Now: j= 58, i=156 | Poisson
Now: j= 58, i=157 | Poisson
Now: j= 58, i=158 | Poisson
Now: j= 58, i=159 | Poisson
Now: j= 58, i=160 | Poisson
Now: j= 58, i=161 | Poisson
Now: j= 58, i=162 | Poisson
Now: j= 58, i=163 | Poisson
Now: j= 58, i=164 | Poisson
Now: j= 58, i=165 | Poisson
Now: j= 58, i=166 | Poisson
Now: j= 58, i=167 | Poisson
Now: j= 58, i=168 | Poisson
Now: j= 58, i=169 | Poisson
Now: j= 58, i=170 | Poisson
Now: j= 58, i=171 | Poisson
Now: j= 58, i=172 | Poisson
Now: j= 58, i=173 | Poisson
Now: j= 58, i=174 | Poisson
Now: j= 58, i=175 | Poisson
Now: j= 58, i=176 | Poisson
Now: j= 58, i=177 | Poisson
Now: j= 58, i=178 | Poisson
Now: j= 58, i=179 | Poisson
Now: j= 58, i=180 | Poisson
Now: j= 58, i=181 | Poisson
Now: j= 58, i=182 | Poisson
Now: j= 58, i=183 | Poisson
Now: j= 58, i=184 | Poisson
Now: j= 58, i=185 | Poisson
Now: j= 58, i=186 | Poisson
Now: j= 58, i=187 | Poisson
Now: j= 58, i=188 | Poisson
Now: j= 58, i=189 | Poisson
Now: j= 58, i=190 | Poisson
Now: j= 58, i=191 | Poisson
Now: j= 58, i=192 | Poisson
Now: j= 58, i=193 | Poisson
Now: j= 58, i=194 | Poisson
Now: j= 58, i=195 | Poisson
Now: j= 58, i=196 | Poisson
Now: j= 58, i=197 | Poisson
Now: j= 58, i=198 | Poisson
Now: j= 58, i=199 | Poisson
Now: j= 58, i=200 | Poisson
Now: j= 58, i=201 | Poisson
Now: j= 58, i=202 | Poisson
Now: j= 58, i=203 | Poisson
Now: j= 58, i=204 | Poisson
Now: j= 58, i=205 | Poisson
Now: j= 58, i=206 | Poisson
Now: j= 59, i= 51 | Poisson
Now: j= 59, i= 52 | Poisson
Now: j= 59, i= 53 | Poisson
Now: j= 59, i= 54 | Poisson
Now: j= 59, i= 55 | Poisson
Now: j= 59, i= 56 | Poisson
Now: j= 59, i= 57 | Poisson
Now: j= 59, i= 58 | Poisson
Now: j= 59, i= 59 | Poisson
Now: j= 59, i= 60 | Poisson
Now: j= 59, i= 61 | Poisson
Now: j= 59, i= 62 | Poisson
Now: j= 59, i= 63 | Poisson
Now: j= 59, i= 64 | Poisson
Now: j= 59, i= 65 | Poisson
Now: j= 59, i= 66 | Poisson
Now: j= 59, i= 67 | Poisson
Now: j= 59, i= 68 | Poisson
Now: j= 59, i= 69 | Poisson
Now: j= 59, i= 70 | Poisson
Now: j= 59, i= 71 | Poisson
Now: j= 59, i= 72 | Poisson
Now: j= 59, i= 73 | Poisson
Now: j= 59, i= 74 | Poisson
Now: j= 59, i= 75 | Poisson
Now: j= 59, i= 76 | Poisson
Now: j= 59, i= 77 | Poisson
Now: j= 59, i= 78 | Poisson
Now: j= 59, i= 79 | Poisson
Now: j= 59, i= 80 | Poisson
Now: j= 59, i= 81 | Poisson
Now: j= 59, i= 82 | Poisson
Now: j= 59, i= 83 | Poisson
Now: j= 59, i= 84 | Poisson
Now: j= 59, i= 85 | Poisson
Now: j= 59, i= 86 | Poisson
Now: j= 59, i= 87 | Poisson
Now: j= 59, i= 88 | Poisson
Now: j= 59, i= 89 | Poisson
Now: j= 59, i= 90 | Poisson
Now: j= 59, i= 91 | Poisson
Now: j= 59, i= 92 | Poisson
Now: j= 59, i= 93 | Poisson
Now: j= 59, i= 94 | Poisson
Now: j= 59, i= 95 | Poisson
Now: j= 59, i= 96 | Poisson
Now: j= 59, i= 97 | Poisson
Now: j= 59, i= 98 | Poisson
Now: j= 59, i= 99 | Poisson
Now: j= 59, i=100 | Poisson
Now: j= 59, i=101 | Poisson
Now: j= 59, i=102 | Poisson
Now: j= 59, i=103 | Poisson
Now: j= 59, i=104 | Poisson
Now: j= 59, i=105 | Poisson
Now: j= 59, i=106 | Poisson
Now: j= 59, i=107 | Poisson
Now: j= 59, i=108 | Poisson
Now: j= 59, i=109 | Poisson
Now: j= 59, i=110 | Poisson
Now: j= 59, i=111 | Poisson
Now: j= 59, i=112 | Poisson
Now: j= 59, i=113 | Poisson
Now: j= 59, i=114 | Poisson
Now: j= 59, i=115 | Poisson
Now: j= 59, i=116 | Poisson
Now: j= 59, i=117 | Poisson
Now: j= 59, i=118 | Poisson
Now: j= 59, i=119 | Poisson
Now: j= 59, i=120 | Poisson
Now: j= 59, i=121 | Poisson
Now: j= 59, i=122 | Poisson
Now: j= 59, i=123 | Poisson
Now: j= 59, i=124 | Poisson
Now: j= 59, i=125 | Poisson
Now: j= 59, i=126 | Poisson
Now: j= 59, i=127 | Poisson
Now: j= 59, i=128 | Poisson
Now: j= 59, i=129 | Poisson
Now: j= 59, i=130 | Poisson
Now: j= 59, i=131 | Poisson
Now: j= 59, i=132 | Poisson
Now: j= 59, i=133 | Poisson
Now: j= 59, i=134 | Poisson
Now: j= 59, i=135 | Poisson
Now: j= 59, i=136 | Poisson
Now: j= 59, i=137 | Poisson
Now: j= 59, i=138 | Poisson
Now: j= 59, i=139 | Poisson
Now: j= 59, i=140 | Poisson
Now: j= 59, i=141 | Poisson
Now: j= 59, i=142 | Poisson
Now: j= 59, i=143 | Poisson
Now: j= 59, i=144 | Poisson
Now: j= 59, i=145 | Poisson
Now: j= 59, i=146 | Poisson
Now: j= 59, i=147 | Poisson
Now: j= 59, i=148 | Poisson
Now: j= 59, i=149 | Poisson
Now: j= 59, i=150 | Poisson
Now: j= 59, i=151 | Poisson
Now: j= 59, i=152 | Poisson
Now: j= 59, i=153 | Poisson
Now: j= 59, i=154 | Poisson
Now: j= 59, i=155 | Poisson
Now: j= 59, i=156 | Poisson
Now: j= 59, i=157 | Poisson
Now: j= 59, i=158 | Poisson
Now: j= 59, i=159 | Poisson
Now: j= 59, i=160 | Poisson
Now: j= 59, i=161 | Poisson
Now: j= 59, i=162 | Poisson
Now: j= 59, i=163 | Poisson
Now: j= 59, i=164 | Poisson
Now: j= 59, i=165 | Poisson
Now: j= 59, i=166 | Poisson
Now: j= 59, i=167 | Poisson
Now: j= 59, i=168 | Poisson
Now: j= 59, i=169 | Poisson
Now: j= 59, i=170 | Poisson
Now: j= 59, i=171 | Poisson
Now: j= 59, i=172 | Poisson
Now: j= 59, i=173 | Poisson
Now: j= 59, i=174 | Poisson
Now: j= 59, i=175 | Poisson
Now: j= 59, i=176 | Poisson
Now: j= 59, i=177 | Poisson
Now: j= 59, i=178 | Poisson
Now: j= 59, i=179 | Poisson
Now: j= 59, i=180 | Poisson
Now: j= 59, i=181 | Poisson
Now: j= 59, i=182 | Poisson
Now: j= 59, i=183 | Poisson
Now: j= 59, i=184 | Poisson
Now: j= 59, i=185 | Poisson
Now: j= 59, i=186 | Poisson
Now: j= 59, i=187 | Poisson
Now: j= 59, i=188 | Poisson
Now: j= 59, i=189 | Poisson
Now: j= 59, i=190 | Poisson
Now: j= 59, i=191 | Poisson
Now: j= 59, i=192 | Poisson
Now: j= 59, i=193 | Poisson
Now: j= 59, i=194 | Poisson
Now: j= 59, i=195 | Poisson
Now: j= 59, i=196 | Poisson
Now: j= 59, i=197 | Poisson
Now: j= 59, i=198 | Poisson
Now: j= 59, i=199 | Poisson
Now: j= 59, i=200 | Poisson
Now: j= 59, i=201 | Poisson
Now: j= 59, i=202 | Poisson
Now: j= 59, i=203 | Poisson
Now: j= 59, i=204 | Poisson
Now: j= 59, i=205 | Poisson
Now: j= 59, i=206 | Poisson
Now: j= 59, i=207 | Poisson
Now: j= 59, i=208 | Poisson
Now: j= 60, i= 44 | Poisson
Now: j= 60, i= 49 | Poisson
Now: j= 60, i= 50 | Poisson
Now: j= 60, i= 51 | Poisson
Now: j= 60, i= 52 | Poisson
Now: j= 60, i= 53 | Poisson
Now: j= 60, i= 54 | Poisson
Now: j= 60, i= 55 | Poisson
Now: j= 60, i= 56 | Poisson
Now: j= 60, i= 57 | Poisson
Now: j= 60, i= 58 | Poisson
Now: j= 60, i= 59 | Poisson
Now: j= 60, i= 60 | Poisson
Now: j= 60, i= 61 | Poisson
Now: j= 60, i= 62 | Poisson
Now: j= 60, i= 63 | Poisson
Now: j= 60, i= 64 | Poisson
Now: j= 60, i= 65 | Poisson
Now: j= 60, i= 66 | Poisson
Now: j= 60, i= 67 | Poisson
Now: j= 60, i= 68 | Poisson
Now: j= 60, i= 69 | Poisson
Now: j= 60, i= 70 | Poisson
Now: j= 60, i= 71 | Poisson
Now: j= 60, i= 72 | Poisson
Now: j= 60, i= 73 | Poisson
Now: j= 60, i= 74 | Poisson
Now: j= 60, i= 75 | Poisson
Now: j= 60, i= 76 | Poisson
Now: j= 60, i= 77 | Poisson
Now: j= 60, i= 78 | Poisson
Now: j= 60, i= 79 | Poisson
Now: j= 60, i= 80 | Poisson
Now: j= 60, i= 81 | Poisson
Now: j= 60, i= 82 | Poisson
Now: j= 60, i= 83 | Poisson
Now: j= 60, i= 84 | Poisson
Now: j= 60, i= 85 | Poisson
Now: j= 60, i= 86 | Poisson
Now: j= 60, i= 87 | Poisson
Now: j= 60, i= 88 | Poisson
Now: j= 60, i= 89 | Poisson
Now: j= 60, i= 90 | Poisson
Now: j= 60, i= 91 | Poisson
Now: j= 60, i= 92 | Poisson
Now: j= 60, i= 93 | Poisson
Now: j= 60, i= 94 | Poisson
Now: j= 60, i= 95 | Poisson
Now: j= 60, i= 96 | Poisson
Now: j= 60, i= 97 | Poisson
Now: j= 60, i= 98 | Poisson
Now: j= 60, i= 99 | Poisson
Now: j= 60, i=100 | Poisson
Now: j= 60, i=101 | Poisson
Now: j= 60, i=102 | Poisson
Now: j= 60, i=103 | Poisson
Now: j= 60, i=104 | Poisson
Now: j= 60, i=105 | Poisson
Now: j= 60, i=106 | Poisson
Now: j= 60, i=107 | Poisson
Now: j= 60, i=108 | Poisson
Now: j= 60, i=109 | Poisson
Now: j= 60, i=110 | Poisson
